UNODC,unodc-dass@un.org,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,3980,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,20263,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,2576,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2014,Counts,25,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,3427,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,255,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2014,Counts,0,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2014,Counts,3762,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2014,Counts,1489,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,218,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,3700,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2014,Counts,138,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,1647,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,2,CTS
MCO,Monaco,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,498,CTS
MDV,Maldives,Asia,Southern Asia,Offences,by type of offence,Corruption,Total,Total,2014,Counts,384,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,8240,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,25,CTS
OMN,Oman,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2014,Counts,41,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,9010,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,165,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,32203,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,1455,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,134,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,2474,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,2085,CTS
TUR,Türkiye,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2014,Counts,7202,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Corruption,Total,Total,2014,Counts,16200,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2014,Counts,273,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,1035,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2015,Counts,616,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,5,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,2677,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,6152,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,168,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,1560,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,0,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,4006,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,262,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,22114,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,414,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2015,Counts,29,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,3491,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,8644,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,3722,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,24,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,957,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,3391,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,211,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,0,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,5031,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2015,Counts,1286,CTS
IDN,Indonesia,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2015,Counts,1780,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,3583,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2015,Counts,79,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,2,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,1325,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,3,CTS
MCO,Monaco,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,580,CTS
MDV,Maldives,Asia,Southern Asia,Offences,by type of offence,Corruption,Total,Total,2015,Counts,760,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,6,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Corruption,Total,Total,2015,Counts,128,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,7275,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,49,CTS
OMN,Oman,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2015,Counts,17,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,7428,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,154,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,2192,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,32455,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,1977,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,130,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,1371,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,22483,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Corruption,Total,Total,2015,Counts,15900,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2015,Counts,247,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1032,CTS
AND,Andorra,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,659,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,3151,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,241,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,5146,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,223,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,436,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,397,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1057,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,0,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,3749,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,313,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,23164,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,485,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,41,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,2959,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,6502,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,5246,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,33,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,889,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1144,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,3667,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,2007,MoI/CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,203,CTS
GNB,Guinea-Bissau,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2016,Counts,36,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,0,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,6012,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,2,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1277,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,905,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1165,CTS
IDN,Indonesia,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1318,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,21303,CTS
JAM,Jamaica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,358,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2016,Counts,92,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,2,CTS
LBN,Lebanon,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,41,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,4,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,761,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,5,CTS
LVA,Latvia,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,287,CTS
MAR,Morocco,Africa,Northern Africa,Offences,by type of offence,Corruption,Total,Total,2016,Counts,7243,CTS
MCO,Monaco,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,579,CTS
MDV,Maldives,Asia,Southern Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,531,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,14260,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,5,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,80,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,111,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,6905,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,46,CTS
OMN,Oman,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,22,CTS
PER,Peru,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,551,CTS
PHL,Philippines,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,36,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,7092,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,152,CTS
PRY,Paraguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,51,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1401,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,32924,CTS
SAU,Saudi Arabia,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,3074,CTS
SEN,Senegal,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2016,Counts,46,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1674,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,91,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1348,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,105,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,1159,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,21037,CTS
THA,Thailand,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2016,Counts,26,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2016,Counts,194,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Corruption,Total,Total,2016,Counts,15900,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2016,Counts,260,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1154,CTS
AND,Andorra,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,0,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,634,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,3209,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,195,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,4596,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,233,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,306,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,383,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,669,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1,CTS
BTN,Bhutan,Asia,Southern Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,4,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,3389,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,385,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,15167,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,2825,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,31,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,2723,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,3850,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,3717,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,828,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1127,CTS
EST,Estonia,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,291,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,3565,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1966,MoI/CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,188,CTS
GRC,Greece,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,902,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,0,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,5905,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,2,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,2221,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,761,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1281,CTS
IDN,Indonesia,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,505,CTS
IRL,Ireland,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,4,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,3572,CTS
JAM,Jamaica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,393,CTS
KAZ,Kazakhstan,Asia,Central Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,2452,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2017,Counts,75,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,2,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,6,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,749,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1,CTS
LVA,Latvia,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,185,CTS
MAR,Morocco,Africa,Northern Africa,Offences,by type of offence,Corruption,Total,Total,2017,Counts,19145,CTS
MDA,Republic of Moldova,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1163,CTS
MDV,Maldives,Asia,Southern Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,541,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,19076,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,3,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,76,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,150,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,6740,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,82,CTS
OMN,Oman,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,26,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,283,PPR/CTS
PER,Peru,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,568,CTS
PHL,Philippines,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,48,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,7417,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,176,CTS
PRY,Paraguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,28,CTS
PSE,State of Palestine,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,906,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,5435,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,29634,CTS
SAU,Saudi Arabia,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,4379,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1247,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,39,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1500,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,167,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,971,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,21095,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2017,Counts,556,CTS
UKR,Ukraine,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2017,Counts,1170,DMDB
USA,United States of America,Americas,Northern America,Offences,by type of offence,Corruption,Total,Total,2017,Counts,15967,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,1033,CTS
AND,Andorra,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,0,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2018,Counts,1353,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,3113,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2018,Counts,356,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,4729,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,673,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,679,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,430,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,707,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,1,CTS
BTN,Bhutan,Asia,Southern Asia,Offences,by type of offence,Corruption,Total,Total,2018,Counts,5,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,19,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,2786,CTS
CMR,Cameroon,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2018,Counts,187,NSO
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,11142,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,2729,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Corruption,Total,Total,2018,Counts,17,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,2596,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,3970,CTS
DJI,Djibouti,Africa,Sub-Saharan Africa,Offences,by type of offence,Corruption,Total,Total,2018,Counts,115,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,29,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Corruption,Total,Total,2018,Counts,4833,CTS
DZA,Algeria,Africa,Northern Africa,Offences,by type of offence,Corruption,Total,Total,2018,Counts,1124,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,1122,CTS
